time_step,simulated_timestamp,UDI,Product ID,actual_machine_failure,xgboost_probability,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,selected_threshold,risk_status,risk_rolling_mean,risk_center_line,risk_ucl,risk_lcl,risk_beyond_control_limit,spc_risk_alert,torque_rolling_mean,torque_center_line,torque_ucl,torque_lcl,torque_beyond_control_limit
1618,2026-06-02 10:57:00,8085,L55264,0,0.0034489986,L,300.2,311.4,1483,44.4,141,0,0.86,Normal,0.06684235558379442,0.0484173446893692,0.44078411161899567,0.0,False,False,40.1,39.57697084698982,68.07734305908238,11.076598634897266,False
1619,2026-06-02 10:58:00,8086,L55265,0,0.011052906,L,300.2,311.4,1331,49.8,143,0,0.86,Normal,0.06415109081659466,0.0484173446893692,0.44078411161899567,0.0,False,False,40.148,39.57697084698982,68.07734305908238,11.076598634897266,False
1620,2026-06-02 10:59:00,8091,L55270,0,0.0056819697,L,300.1,311.4,1910,23.0,153,0,0.86,Normal,0.06247489884030074,0.0484173446893692,0.44078411161899567,0.0,False,False,39.986000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1621,2026-06-02 11:00:00,8092,L55271,0,0.04374283,L,300.2,311.6,1375,56.9,155,0,0.86,Normal,0.060391730437986554,0.0484173446893692,0.44078411161899567,0.0,False,False,40.272,39.57697084698982,68.07734305908238,11.076598634897266,False
1622,2026-06-02 11:01:00,8106,L55285,0,0.028422322,L,300.4,311.9,1476,48.7,189,0,0.86,Normal,0.05220849662553519,0.0484173446893692,0.44078411161899567,0.0,False,False,40.288000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1623,2026-06-02 11:02:00,8107,M22966,0,0.006341247,M,300.4,312.0,1596,30.4,191,0,0.86,Normal,0.0520890687732026,0.0484173446893692,0.44078411161899567,0.0,False,False,39.952,39.57697084698982,68.07734305908238,11.076598634897266,False
1624,2026-06-02 11:03:00,8108,H37521,0,0.08944149,H,300.3,311.9,1390,49.0,194,0,0.86,Normal,0.05383698540274054,0.0484173446893692,0.44078411161899567,0.0,False,False,40.181999999999995,39.57697084698982,68.07734305908238,11.076598634897266,False
1625,2026-06-02 11:04:00,8111,H37524,0,0.31128964,H,300.3,311.8,2141,18.5,204,0,0.86,Normal,0.0598918546224013,0.0484173446893692,0.44078411161899567,0.0,False,False,39.69,39.57697084698982,68.07734305908238,11.076598634897266,False
1626,2026-06-02 11:05:00,8113,M22972,0,0.03219399,M,300.4,311.8,1442,45.1,0,0,0.86,Normal,0.060134650194086134,0.0484173446893692,0.44078411161899567,0.0,False,False,39.558,39.57697084698982,68.07734305908238,11.076598634897266,False
1627,2026-06-02 11:06:00,8116,L55295,0,0.047961608,L,300.4,311.8,1367,57.2,10,0,0.86,Normal,0.06105370880104601,0.0484173446893692,0.44078411161899567,0.0,False,False,39.844,39.57697084698982,68.07734305908238,11.076598634897266,False
1628,2026-06-02 11:07:00,8130,L55309,0,0.0029722136,L,300.0,311.3,1520,39.2,43,0,0.86,Normal,0.06107746225548908,0.0484173446893692,0.44078411161899567,0.0,False,False,39.86600000000001,39.57697084698982,68.07734305908238,11.076598634897266,False
1629,2026-06-02 11:08:00,8133,M22992,0,0.010467407,M,299.9,311.3,1389,50.0,55,0,0.86,Normal,0.061240518691483885,0.0484173446893692,0.44078411161899567,0.0,False,False,39.772000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
1630,2026-06-02 11:09:00,8135,L55314,0,0.0022535492,L,299.7,311.1,1650,32.4,60,0,0.86,Normal,0.06126810458605178,0.0484173446893692,0.44078411161899567,0.0,False,False,39.676,39.57697084698982,68.07734305908238,11.076598634897266,False
1631,2026-06-02 11:10:00,8136,L55315,0,0.004148331,L,299.6,311.0,1554,36.3,62,0,0.86,Normal,0.06133384250919335,0.0484173446893692,0.44078411161899567,0.0,False,False,39.63,39.57697084698982,68.07734305908238,11.076598634897266,False
1632,2026-06-02 11:11:00,8146,M23005,0,0.008236281,M,299.7,310.9,1685,32.1,88,0,0.86,Normal,0.06147685615462251,0.0484173446893692,0.44078411161899567,0.0,False,False,39.514,39.57697084698982,68.07734305908238,11.076598634897266,False
1633,2026-06-02 11:12:00,8150,M23009,0,0.014759453,M,299.6,310.8,1427,50.4,98,0,0.86,Normal,0.0595455414254684,0.0484173446893692,0.44078411161899567,0.0,False,False,39.34,39.57697084698982,68.07734305908238,11.076598634897266,False
1634,2026-06-02 11:13:00,8151,M23010,0,0.010192121,M,299.5,310.7,1424,41.3,101,0,0.86,Normal,0.059729160078568384,0.0484173446893692,0.44078411161899567,0.0,False,False,39.44,39.57697084698982,68.07734305908238,11.076598634897266,False
1635,2026-06-02 11:14:00,8152,L55331,0,0.0038053454,L,299.5,310.7,1472,40.9,104,0,0.86,Normal,0.05976163896615617,0.0484173446893692,0.44078411161899567,0.0,False,False,39.382,39.57697084698982,68.07734305908238,11.076598634897266,False
1636,2026-06-02 11:15:00,8161,M23020,0,0.002632976,M,299.7,311.1,1618,30.3,125,0,0.86,Normal,0.05979265060625039,0.0484173446893692,0.44078411161899567,0.0,False,False,39.286,39.57697084698982,68.07734305908238,11.076598634897266,False
1637,2026-06-02 11:16:00,8163,L55342,0,0.00359639,L,299.6,311.0,1574,35.0,133,0,0.86,Normal,0.05981325986678712,0.0484173446893692,0.44078411161899567,0.0,False,False,39.186,39.57697084698982,68.07734305908238,11.076598634897266,False
1638,2026-06-02 11:17:00,8166,L55345,0,0.003951132,L,299.6,311.0,1552,33.2,139,0,0.86,Normal,0.05976209199870937,0.0484173446893692,0.44078411161899567,0.0,False,False,38.978,39.57697084698982,68.07734305908238,11.076598634897266,False
1639,2026-06-02 11:18:00,8170,M23029,0,0.0054587284,M,299.8,311.2,1745,26.3,150,0,0.86,Normal,0.05982764967135154,0.0484173446893692,0.44078411161899567,0.0,False,False,38.704,39.57697084698982,68.07734305908238,11.076598634897266,False
1640,2026-06-02 11:19:00,8172,H37585,0,0.00425961,H,300.0,311.4,1641,34.5,155,0,0.86,Normal,0.059725235974183305,0.0484173446893692,0.44078411161899567,0.0,False,False,38.477999999999994,39.57697084698982,68.07734305908238,11.076598634897266,False
1641,2026-06-02 11:20:00,8181,M23040,0,0.0104304785,M,299.7,311.2,1616,42.3,180,0,0.86,Normal,0.059746239645173775,0.0484173446893692,0.44078411161899567,0.0,False,False,38.413999999999994,39.57697084698982,68.07734305908238,11.076598634897266,False
1642,2026-06-02 11:21:00,8194,L55373,0,0.2645453,L,299.5,310.8,1873,22.3,211,0,0.86,Normal,0.06498813593178056,0.0484173446893692,0.44078411161899567,0.0,False,False,38.14,39.57697084698982,68.07734305908238,11.076598634897266,False
1643,2026-06-02 11:22:00,8195,L55374,0,0.76248425,L,299.4,310.7,1426,45.7,213,0,0.86,Normal,0.08017003833199851,0.0484173446893692,0.44078411161899567,0.0,True,True,38.294,39.57697084698982,68.07734305908238,11.076598634897266,False
1644,2026-06-02 11:23:00,8197,L55376,0,0.57297355,L,299.4,310.8,1622,33.6,217,0,0.86,Normal,0.09160959512111731,0.0484173446893692,0.44078411161899567,0.0,True,True,38.248000000000005,39.57697084698982,68.07734305908238,11.076598634897266,False
1645,2026-06-02 11:24:00,8207,L55386,0,0.0031150072,L,299.3,310.8,1483,43.5,15,0,0.86,Normal,0.09165899000596255,0.0484173446893692,0.44078411161899567,0.0,False,False,38.466,39.57697084698982,68.07734305908238,11.076598634897266,False
1646,2026-06-02 11:25:00,8210,L55389,0,0.013228671,L,299.3,310.8,1391,46.9,21,0,0.86,Normal,0.09185027859639376,0.0484173446893692,0.44078411161899567,0.0,False,False,38.306000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1647,2026-06-02 11:26:00,8212,L55391,0,0.0056005586,L,299.2,310.6,1675,33.3,28,0,0.86,Normal,0.09193350424990059,0.0484173446893692,0.44078411161899567,0.0,False,False,38.378,39.57697084698982,68.07734305908238,11.076598634897266,False
1648,2026-06-02 11:27:00,8222,M23081,0,0.008747327,M,299.1,310.5,1428,43.0,53,0,0.86,Normal,0.09205909409094602,0.0484173446893692,0.44078411161899567,0.0,False,False,38.168,39.57697084698982,68.07734305908238,11.076598634897266,False
1649,2026-06-02 11:28:00,8245,L55424,0,0.004419039,L,299.0,310.4,1512,38.8,109,0,0.86,Normal,0.09212639880832285,0.0484173446893692,0.44078411161899567,0.0,False,False,38.092000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
1650,2026-06-02 11:29:00,8246,M23105,1,0.9852533,M,299.0,310.3,1303,68.6,111,1,0.86,High Risk,0.11181540466845036,0.0484173446893692,0.44078411161899567,0.0,True,True,38.782,39.57697084698982,68.07734305908238,11.076598634897266,True
1651,2026-06-02 11:30:00,8248,L55427,0,0.004205745,L,299.0,310.4,1713,28.0,116,0,0.86,Normal,0.11188049990916625,0.0484173446893692,0.44078411161899567,0.0,False,False,38.652,39.57697084698982,68.07734305908238,11.076598634897266,False
1652,2026-06-02 11:31:00,8250,L55429,0,0.005151621,L,299.0,310.4,1524,39.8,120,0,0.86,Normal,0.11196982829016633,0.0484173446893692,0.44078411161899567,0.0,False,False,38.93,39.57697084698982,68.07734305908238,11.076598634897266,False
1653,2026-06-02 11:32:00,8251,M23110,0,0.023898339,M,299.0,310.4,1394,45.2,122,0,0.86,Normal,0.112434686452616,0.0484173446893692,0.44078411161899567,0.0,False,False,39.196,39.57697084698982,68.07734305908238,11.076598634897266,False
1654,2026-06-02 11:33:00,8263,L55442,0,0.018154092,L,299.1,310.6,1921,23.9,158,0,0.86,Normal,0.09370796817587689,0.0484173446893692,0.44078411161899567,0.0,False,False,39.48,39.57697084698982,68.07734305908238,11.076598634897266,False
1655,2026-06-02 11:34:00,8270,H37683,0,0.010494774,H,299.2,310.8,1761,30.4,180,0,0.86,Normal,0.09387684320798144,0.0484173446893692,0.44078411161899567,0.0,False,False,39.342,39.57697084698982,68.07734305908238,11.076598634897266,False
1656,2026-06-02 11:35:00,8277,L55456,0,0.121284015,L,298.8,310.5,1384,52.8,200,0,0.86,Normal,0.09622079787543043,0.0484173446893692,0.44078411161899567,0.0,False,False,39.514,39.57697084698982,68.07734305908238,11.076598634897266,False
1657,2026-06-02 11:36:00,8280,L55459,0,0.1898488,L,298.8,310.6,1803,25.4,209,0,0.86,Normal,0.0998961695167236,0.0484173446893692,0.44078411161899567,0.0,False,False,39.272,39.57697084698982,68.07734305908238,11.076598634897266,False
1658,2026-06-02 11:37:00,8286,L55465,0,0.01056465,L,298.9,310.6,1387,52.7,2,0,0.86,Normal,0.09252619457198306,0.0484173446893692,0.44078411161899567,0.0,False,False,39.634,39.57697084698982,68.07734305908238,11.076598634897266,False
1659,2026-06-02 11:38:00,8287,M23146,0,0.0071555795,M,298.8,310.5,1678,32.8,4,0,0.86,Normal,0.089982380035799,0.0484173446893692,0.44078411161899567,0.0,False,False,39.436,39.57697084698982,68.07734305908238,11.076598634897266,False
1660,2026-06-02 11:39:00,8289,M23148,0,0.003913669,M,298.8,310.6,1640,33.8,9,0,0.86,Normal,0.07452427359996364,0.0484173446893692,0.44078411161899567,0.0,False,False,39.098,39.57697084698982,68.07734305908238,11.076598634897266,False
1661,2026-06-02 11:40:00,8291,M23150,0,0.005192976,M,298.9,310.6,1679,35.8,14,0,0.86,Normal,0.07459652950521559,0.0484173446893692,0.44078411161899567,0.0,False,False,38.97,39.57697084698982,68.07734305908238,11.076598634897266,False
1662,2026-06-02 11:41:00,8294,M23153,0,0.004965971,M,298.9,310.4,1533,44.4,24,0,0.86,Normal,0.07467533082701266,0.0484173446893692,0.44078411161899567,0.0,False,False,39.21,39.57697084698982,68.07734305908238,11.076598634897266,False
1663,2026-06-02 11:42:00,8296,L55475,0,0.0037149396,L,298.9,310.4,1739,26.3,30,0,0.86,Normal,0.07471251181792468,0.0484173446893692,0.44078411161899567,0.0,False,False,39.342,39.57697084698982,68.07734305908238,11.076598634897266,False
1664,2026-06-02 11:43:00,8299,H37712,0,0.025951685,H,298.7,310.1,1435,45.6,37,0,0.86,Normal,0.07482872131746263,0.0484173446893692,0.44078411161899567,0.0,False,False,39.296,39.57697084698982,68.07734305908238,11.076598634897266,False
1665,2026-06-02 11:44:00,8301,L55480,0,0.0041791946,L,298.7,310.1,1558,37.6,44,0,0.86,Normal,0.07465862288605422,0.0484173446893692,0.44078411161899567,0.0,False,False,38.966,39.57697084698982,68.07734305908238,11.076598634897266,False
1666,2026-06-02 11:45:00,8303,L55482,0,0.0025666812,L,298.7,310.1,1641,31.1,49,0,0.86,Normal,0.07460555221419782,0.0484173446893692,0.44078411161899567,0.0,False,False,38.794000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1667,2026-06-02 11:46:00,8308,M23167,1,0.9884328,M,298.7,310.1,1402,69.7,64,1,0.86,High Risk,0.09433567085769028,0.0484173446893692,0.44078411161899567,0.0,True,True,39.56399999999999,39.57697084698982,68.07734305908238,11.076598634897266,True
1668,2026-06-02 11:47:00,8310,M23169,0,0.0039347345,M,298.7,310.0,1459,40.2,69,0,0.86,Normal,0.09434538557659834,0.0484173446893692,0.44078411161899567,0.0,False,False,39.48,39.57697084698982,68.07734305908238,11.076598634897266,False
1669,2026-06-02 11:48:00,8312,M23171,0,0.019498954,M,298.8,310.0,1295,52.7,74,0,0.86,Normal,0.09451430653687566,0.0484173446893692,0.44078411161899567,0.0,False,False,39.538,39.57697084698982,68.07734305908238,11.076598634897266,False
1670,2026-06-02 11:49:00,8314,M23173,0,0.021401659,M,298.8,310.0,1484,44.9,80,0,0.86,Normal,0.09482870031613856,0.0484173446893692,0.44078411161899567,0.0,False,False,39.976000000000006,39.57697084698982,68.07734305908238,11.076598634897266,False
1671,2026-06-02 11:50:00,8315,L55494,0,0.010421588,L,298.8,309.9,1739,30.6,83,0,0.86,Normal,0.09416227544192225,0.0484173446893692,0.44078411161899567,0.0,False,False,39.45,39.57697084698982,68.07734305908238,11.076598634897266,False
1672,2026-06-02 11:51:00,8318,L55497,0,0.0077221943,L,298.7,309.7,1667,30.4,92,0,0.86,Normal,0.09374827288556845,0.0484173446893692,0.44078411161899567,0.0,False,False,39.084,39.57697084698982,68.07734305908238,11.076598634897266,False
1673,2026-06-02 11:52:00,8321,M23180,0,0.019350944,M,298.8,309.7,1453,47.7,101,0,0.86,Normal,0.09400846682954579,0.0484173446893692,0.44078411161899567,0.0,False,False,39.43,39.57697084698982,68.07734305908238,11.076598634897266,False
1674,2026-06-02 11:53:00,8325,M23184,0,0.013939774,M,298.7,309.5,1394,46.0,113,0,0.86,Normal,0.09249843243975192,0.0484173446893692,0.44078411161899567,0.0,False,False,39.37,39.57697084698982,68.07734305908238,11.076598634897266,False
1675,2026-06-02 11:54:00,8340,M23199,0,0.014200554,M,298.8,309.7,1499,40.3,154,0,0.86,Normal,0.08655665075872093,0.0484173446893692,0.44078411161899567,0.0,False,False,39.806000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1676,2026-06-02 11:55:00,8346,H37759,0,0.025971523,H,298.8,309.8,1490,35.9,171,0,0.86,Normal,0.08643220143858343,0.0484173446893692,0.44078411161899567,0.0,False,False,39.622,39.57697084698982,68.07734305908238,11.076598634897266,False
1677,2026-06-02 11:56:00,8349,M23208,0,0.01645397,M,298.7,309.6,1452,42.7,180,0,0.86,Normal,0.08580204869154841,0.0484173446893692,0.44078411161899567,0.0,False,False,39.332,39.57697084698982,68.07734305908238,11.076598634897266,False
1678,2026-06-02 11:57:00,8352,M23211,0,0.046061207,M,298.7,309.6,1686,26.2,189,0,0.86,Normal,0.08666382855270058,0.0484173446893692,0.44078411161899567,0.0,False,False,39.071999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
1679,2026-06-02 11:58:00,8359,L55538,0,0.0045271916,L,298.7,309.7,1547,37.4,0,0,0.86,Normal,0.08654502423945815,0.0484173446893692,0.44078411161899567,0.0,False,False,38.81999999999999,39.57697084698982,68.07734305908238,11.076598634897266,False
1680,2026-06-02 11:59:00,8362,L55541,0,0.0053123413,L,298.6,309.5,1450,44.3,7,0,0.86,Normal,0.08660620008129627,0.0484173446893692,0.44078411161899567,0.0,False,False,39.058,39.57697084698982,68.07734305908238,11.076598634897266,False
1681,2026-06-02 12:00:00,8365,L55544,0,0.02548772,L,298.9,309.8,1396,49.0,13,0,0.86,Normal,0.08703298784326761,0.0484173446893692,0.44078411161899567,0.0,False,False,39.312000000000005,39.57697084698982,68.07734305908238,11.076598634897266,False
1682,2026-06-02 12:01:00,8367,M23226,0,0.004817798,M,298.9,309.8,1836,22.8,18,0,0.86,Normal,0.08696461818646639,0.0484173446893692,0.44078411161899567,0.0,False,False,39.126,39.57697084698982,68.07734305908238,11.076598634897266,False
1683,2026-06-02 12:02:00,8372,L55551,0,0.003566433,L,298.7,309.7,1881,21.7,29,0,0.86,Normal,0.08674075778573752,0.0484173446893692,0.44078411161899567,0.0,False,False,38.552,39.57697084698982,68.07734305908238,11.076598634897266,False
1684,2026-06-02 12:03:00,8379,M23238,0,0.49530604,M,298.8,309.9,1331,61.6,46,0,0.86,Normal,0.09644303625449538,0.0484173446893692,0.44078411161899567,0.0,True,True,38.958,39.57697084698982,68.07734305908238,11.076598634897266,False
1685,2026-06-02 12:04:00,8382,H37795,0,0.010180271,H,298.8,310.0,1530,38.3,53,0,0.86,Normal,0.09657053477130831,0.0484173446893692,0.44078411161899567,0.0,False,False,38.906,39.57697084698982,68.07734305908238,11.076598634897266,False
1686,2026-06-02 12:05:00,8390,L55569,0,0.0135406675,L,298.8,309.9,1525,39.7,77,0,0.86,Normal,0.09678868860006333,0.0484173446893692,0.44078411161899567,0.0,False,False,39.094,39.57697084698982,68.07734305908238,11.076598634897266,False
1687,2026-06-02 12:06:00,8391,M23250,0,0.3313739,M,298.8,309.8,1288,61.9,79,0,0.86,Normal,0.1033442388055846,0.0484173446893692,0.44078411161899567,0.0,False,False,39.632000000000005,39.57697084698982,68.07734305908238,11.076598634897266,False
1688,2026-06-02 12:07:00,8406,M23265,0,0.0051849517,M,298.4,309.5,1484,41.7,119,0,0.86,Normal,0.10336891520302743,0.0484173446893692,0.44078411161899567,0.0,False,False,39.802,39.57697084698982,68.07734305908238,11.076598634897266,False
1689,2026-06-02 12:08:00,8420,L55599,0,0.013297253,L,299.0,310.3,1431,39.9,157,0,0.86,Normal,0.10352568570058793,0.0484173446893692,0.44078411161899567,0.0,False,False,40.074,39.57697084698982,68.07734305908238,11.076598634897266,False
1690,2026-06-02 12:09:00,8427,L55606,0,0.0056673842,L,299.1,310.5,1628,35.9,174,0,0.86,Normal,0.10355384118389338,0.0484173446893692,0.44078411161899567,0.0,False,False,40.102000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1691,2026-06-02 12:10:00,8430,L55609,0,0.011074411,L,299.0,310.3,1577,40.0,181,0,0.86,Normal,0.10356671982910484,0.0484173446893692,0.44078411161899567,0.0,False,False,40.056000000000004,39.57697084698982,68.07734305908238,11.076598634897266,False
1692,2026-06-02 12:11:00,8441,L55620,0,0.0447059,L,298.6,309.8,1370,56.0,0,0,0.86,Normal,0.09916993202175944,0.0484173446893692,0.44078411161899567,0.0,False,False,40.73,39.57697084698982,68.07734305908238,11.076598634897266,False
1693,2026-06-02 12:12:00,8446,M23305,0,0.0027147313,M,298.6,310.0,1541,36.9,12,0,0.86,Normal,0.08397454159799964,0.0484173446893692,0.44078411161899567,0.0,False,False,40.554,39.57697084698982,68.07734305908238,11.076598634897266,False
1694,2026-06-02 12:13:00,8448,L55627,0,0.023438442,L,298.6,310.1,1439,49.9,17,0,0.86,Normal,0.0729838394606486,0.0484173446893692,0.44078411161899567,0.0,False,False,40.88,39.57697084698982,68.07734305908238,11.076598634897266,False
1695,2026-06-02 12:14:00,8461,L55640,0,0.03886998,L,298.7,309.9,1372,54.7,44,0,0.86,Normal,0.07369893893133848,0.0484173446893692,0.44078411161899567,0.0,False,False,41.104,39.57697084698982,68.07734305908238,11.076598634897266,False
1696,2026-06-02 12:15:00,8463,M23322,0,0.006804012,M,298.7,309.8,1501,44.7,48,0,0.86,Normal,0.07357044576201588,0.0484173446893692,0.44078411161899567,0.0,False,False,41.06,39.57697084698982,68.07734305908238,11.076598634897266,False
1697,2026-06-02 12:16:00,8465,H37878,0,0.01275448,H,298.6,309.7,1672,27.5,54,0,0.86,Normal,0.07371352419722825,0.0484173446893692,0.44078411161899567,0.0,False,False,40.943999999999996,39.57697084698982,68.07734305908238,11.076598634897266,False
